trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1596,False,"{'a': 0.06, 'e': 0.2020000000000548}",20,9,20.10443114372216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.06, 'e': 0.2015000000000548}",25,15,-36.67962276699515,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1598,False,"{'a': 0.06, 'e': 0.2010000000000548}",20,15,11.459259911330706,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.06, 'e': 0.2005000000000548}",25,10,-14.408869837597365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1600,False,"{'a': 0.06, 'e': 0.2000000000000548}",25,17,15.297406408274602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.06, 'e': 0.1995000000000548}",25,13,-8.289181256154658,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1602,False,"{'a': 0.06, 'e': 0.1990000000000548}",25,18,13.001095028324011,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.06, 'e': 0.1985000000000548}",20,8,23.211558625789053,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.06, 'e': 0.1980000000000548}",20,12,-11.49941721847598,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1605,False,"{'a': 0.06, 'e': 0.1975000000000548}",20,9,8.060601097218436,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1606,False,"{'a': 0.06, 'e': 0.1970000000000548}",20,0,2.1005113662358106,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1607,False,"{'a': 0.06, 'e': 0.1965000000000548}",20,13,14.043900444326562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.06, 'e': 0.1960000000000548}",30,16,4.964175804001998,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1609,False,"{'a': 0.06, 'e': 0.1955000000000548}",20,2,-14.792096677471255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1610,False,"{'a': 0.06, 'e': 0.1950000000000548}",20,6,10.68297156423085,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1611,False,"{'a': 0.06, 'e': 0.1945000000000548}",20,0,11.80022283007461,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1612,False,"{'a': 0.06, 'e': 0.1940000000000548}",25,0,-16.269643175414004,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1613,False,"{'a': 0.06, 'e': 0.1935000000000548}",30,23,13.10129894496137,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.06, 'e': 0.1930000000000548}",25,11,26.608220282775747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.06, 'e': 0.1925000000000548}",30,8,42.128816866318516,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.06, 'e': 0.1920000000000548}",20,14,11.830942122605999,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.06, 'e': 0.1915000000000548}",20,11,4.151287701832849,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.06, 'e': 0.1910000000000548}",25,9,15.330250493582906,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1619,False,"{'a': 0.06, 'e': 0.1905000000000548}",25,6,20.29990517698314,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'a': 0.06, 'e': 0.1900000000000548}",20,12,12.97426534736858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.06, 'e': 0.1895000000000548}",20,9,6.155096172265366,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1622,False,"{'a': 0.06, 'e': 0.1890000000000548}",20,16,8.36507585018331,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.06, 'e': 0.1885000000000548}",30,7,21.413904359779252,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1624,False,"{'a': 0.06, 'e': 0.1880000000000548}",20,3,-20.924146446282116,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1625,False,"{'a': 0.06, 'e': 0.1875000000000548}",25,11,27.512778351420774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.06, 'e': 0.1870000000000548}",20,13,11.50801936365351,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.06, 'e': 0.1865000000000548}",20,11,5.787534639152471,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.06, 'e': 0.1860000000000548}",25,9,22.710830138201537,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.06, 'e': 0.1855000000000548}",20,16,9.602728531875814,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.06, 'e': 0.1850000000000548}",20,13,13.088984390396167,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.06, 'e': 0.1845000000000548}",20,7,-11.219067276222582,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1632,False,"{'a': 0.06, 'e': 0.1840000000000548}",20,11,15.746871909098722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.06, 'e': 0.18350000000005479}",25,13,11.979857252391195,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1634,False,"{'a': 0.06, 'e': 0.18300000000005479}",20,6,25.497712587911064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.06, 'e': 0.18250000000005479}",20,10,5.12835811637921,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1636,False,"{'a': 0.06, 'e': 0.18200000000005478}",20,10,5.750886398053819,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1637,False,"{'a': 0.06, 'e': 0.18150000000005478}",25,7,17.42107623456631,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1638,False,"{'a': 0.06, 'e': 0.18100000000005478}",30,19,17.203126100817613,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.06, 'e': 0.18050000000005478}",20,11,6.209209251608003,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1640,False,"{'a': 0.06, 'e': 0.18000000000005478}",20,8,2.49734995910304,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1641,False,"{'a': 0.06, 'e': 0.17950000000005478}",30,0,-75.51843709180913,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
1642,False,"{'a': 0.06, 'e': 0.17900000000005478}",20,8,9.062180945056362,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1643,False,"{'a': 0.06, 'e': 0.17850000000005478}",30,14,23.156951021216337,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1644,False,"{'a': 0.06, 'e': 0.17800000000005478}",25,11,7.7679505010890635,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1645,False,"{'a': 0.06, 'e': 0.17750000000005478}",30,18,17.182289829018522,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.06, 'e': 0.17700000000005478}",30,17,23.435101277886922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.06, 'e': 0.17650000000005478}",30,18,25.203188490327562,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.06, 'e': 0.17600000000005478}",20,15,0.9836726066407031,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.06, 'e': 0.17550000000005478}",25,18,14.086416770492875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.06, 'e': 0.17500000000005478}",20,2,9.27157360011385,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1651,False,"{'a': 0.06, 'e': 0.17450000000005478}",20,2,29.804814292306098,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.06, 'e': 0.17400000000005478}",25,15,5.249300154437278,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1653,False,"{'a': 0.06, 'e': 0.17350000000005478}",25,20,9.916044018013647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.06, 'e': 0.17300000000005478}",20,0,22.156597560267247,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1655,False,"{'a': 0.06, 'e': 0.17250000000005478}",20,13,5.857278880006585,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.06, 'e': 0.17200000000005478}",25,17,17.34331007090239,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.06, 'e': 0.17150000000005478}",20,3,20.80799047436734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.06, 'e': 0.17100000000005477}",20,1,31.11362095685415,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.06, 'e': 0.17050000000005477}",20,16,9.918978737944665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.06, 'e': 0.17000000000005477}",20,1,18.47384953798167,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1661,False,"{'a': 0.06, 'e': 0.16950000000005477}",20,12,9.433670561096124,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.06, 'e': 0.16900000000005477}",20,8,24.18105653871521,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.06, 'e': 0.16850000000005477}",20,5,4.215327198065486,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1664,False,"{'a': 0.06, 'e': 0.16800000000005477}",20,15,9.127588039998512,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.06, 'e': 0.16750000000005477}",25,14,-34.822793806221,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1666,False,"{'a': 0.06, 'e': 0.16700000000005477}",20,16,8.371321590006486,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.06, 'e': 0.16650000000005477}",25,19,11.479300164358602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.06, 'e': 0.16600000000005477}",25,13,22.255563877938595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.06, 'e': 0.16550000000005477}",20,0,-9.505797165570037,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1670,False,"{'a': 0.06, 'e': 0.16500000000005477}",25,11,9.996360438786946,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1671,False,"{'a': 0.06, 'e': 0.16450000000005477}",25,9,-23.436037281781452,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1672,False,"{'a': 0.06, 'e': 0.16400000000005477}",25,11,26.71137504940295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.06, 'e': 0.16350000000005477}",20,13,12.486433299747565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.06, 'e': 0.16300000000005477}",25,14,21.874346271998274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.06, 'e': 0.16250000000005477}",20,10,15.611424345874058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.06, 'e': 0.16200000000005477}",25,0,-16.522821671156525,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
1677,False,"{'a': 0.06, 'e': 0.16150000000005477}",25,11,22.345954109514203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.06, 'e': 0.16100000000005477}",20,11,7.933488617554078,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.06, 'e': 0.16050000000005477}",20,6,23.549326982295806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.06, 'e': 0.16000000000005477}",30,18,-0.220335409451756,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1681,False,"{'a': 0.06, 'e': 0.15950000000005476}",20,9,-21.587676237236224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1682,False,"{'a': 0.06, 'e': 0.15900000000005476}",20,8,24.82674341652866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.06, 'e': 0.15850000000005476}",30,14,-0.07685289640121296,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1684,False,"{'a': 0.06, 'e': 0.15800000000005476}",30,4,-8.37437435573182,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
1685,False,"{'a': 0.06, 'e': 0.15750000000005476}",20,3,33.10530583331658,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.06, 'e': 0.15700000000005476}",20,8,21.36244597439458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.06, 'e': 0.15650000000005476}",25,15,15.336457993259714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.06, 'e': 0.15600000000005476}",25,15,13.477923171313032,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.06, 'e': 0.15550000000005476}",20,7,15.626722064410627,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1690,False,"{'a': 0.06, 'e': 0.15500000000005476}",35,24,17.8435683328398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.06, 'e': 0.15450000000005476}",25,20,9.195331374671735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.06, 'e': 0.15400000000005476}",30,16,18.112616743395378,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.06, 'e': 0.15350000000005476}",30,18,11.024088618140643,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1694,False,"{'a': 0.06, 'e': 0.15300000000005476}",25,10,-13.294187718484629,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1695,False,"{'a': 0.06, 'e': 0.15250000000005476}",25,15,-34.55575958678366,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1696,False,"{'a': 0.06, 'e': 0.15200000000005476}",20,12,6.171359453714414,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1697,False,"{'a': 0.06, 'e': 0.15150000000005476}",20,14,-31.01605118483675,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1698,False,"{'a': 0.06, 'e': 0.15100000000005476}",20,11,22.611885729278484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.06, 'e': 0.15050000000005476}",25,3,28.42303229698236,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.06, 'e': 0.15000000000005476}",25,10,-7.083583612284961,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1701,False,"{'a': 0.06, 'e': 0.14950000000005476}",20,13,13.508260061243977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.06, 'e': 0.14900000000005476}",25,7,-17.989787028827124,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1703,False,"{'a': 0.06, 'e': 0.14850000000005475}",25,18,15.325841810686121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.06, 'e': 0.14800000000005475}",20,8,2.56796870162609,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1705,False,"{'a': 0.06, 'e': 0.14750000000005475}",25,0,10.641303509400876,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1706,False,"{'a': 0.06, 'e': 0.14700000000005475}",25,5,-22.581598124770345,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1707,False,"{'a': 0.06, 'e': 0.14650000000005475}",20,6,25.447389584707757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.06, 'e': 0.14600000000005475}",25,19,11.48122627023859,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.06, 'e': 0.14550000000005475}",20,12,-27.468086411177183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1710,False,"{'a': 0.06, 'e': 0.14500000000005475}",30,12,34.31811699626138,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.06, 'e': 0.14450000000005475}",20,7,20.397583771931703,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.06, 'e': 0.14400000000005475}",30,13,31.95333896972014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.06, 'e': 0.14350000000005475}",25,14,-15.08023554596366,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1714,False,"{'a': 0.06, 'e': 0.14300000000005475}",20,13,15.111991980435969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.06, 'e': 0.14250000000005475}",30,15,28.356072782620473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.06, 'e': 0.14200000000005475}",20,6,15.682969468058774,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.06, 'e': 0.14150000000005475}",20,16,10.326323395643689,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.06, 'e': 0.14100000000005475}",20,7,-2.340184266778234,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1719,False,"{'a': 0.06, 'e': 0.14050000000005475}",20,10,17.458739872000333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.06, 'e': 0.14000000000005475}",20,6,6.605764303787544,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1721,False,"{'a': 0.06, 'e': 0.13950000000005475}",20,6,23.87135184615525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.06, 'e': 0.13900000000005475}",20,12,14.924413527095487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.06, 'e': 0.13850000000005475}",25,3,16.60939074358884,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1724,False,"{'a': 0.06, 'e': 0.13800000000005475}",25,12,-21.31601877952647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1725,False,"{'a': 0.06, 'e': 0.13750000000005475}",30,23,14.900235055469217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.06, 'e': 0.13700000000005474}",25,15,7.002369001237314,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1727,False,"{'a': 0.06, 'e': 0.13650000000005474}",20,8,11.145518183564393,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1728,False,"{'a': 0.06, 'e': 0.13600000000005474}",25,13,14.767586593315745,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1729,False,"{'a': 0.06, 'e': 0.13550000000005474}",20,10,19.61587678691882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.06, 'e': 0.13500000000005474}",25,0,6.04145097991217,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1731,False,"{'a': 0.06, 'e': 0.13450000000005474}",20,0,11.936487298640046,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1732,False,"{'a': 0.06, 'e': 0.13400000000005474}",20,7,26.608505216524424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.06, 'e': 0.13350000000005474}",25,8,11.98416230595106,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1734,False,"{'a': 0.06, 'e': 0.13300000000005474}",25,16,-5.745507976092407,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1735,False,"{'a': 0.06, 'e': 0.13250000000005474}",20,7,17.469979943404326,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.06, 'e': 0.13200000000005474}",25,16,14.959715313402125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.06, 'e': 0.13150000000005474}",20,16,6.522951218245872,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.06, 'e': 0.13100000000005474}",25,14,23.2986012971487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.06, 'e': 0.13050000000005474}",20,6,26.998144627055133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.06, 'e': 0.13000000000005474}",20,13,9.95459933761888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.06, 'e': 0.12950000000005474}",30,15,28.775191055030238,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.06, 'e': 0.12900000000005474}",25,2,-24.321464428761097,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
1743,False,"{'a': 0.06, 'e': 0.12850000000005474}",20,14,13.5784878544606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.06, 'e': 0.12800000000005474}",20,16,7.958568236901338,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.06, 'e': 0.12750000000005474}",20,3,16.71111242093009,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1746,False,"{'a': 0.06, 'e': 0.12700000000005474}",20,7,12.957056321796097,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1747,False,"{'a': 0.06, 'e': 0.12650000000005474}",25,20,12.611193551296287,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.06, 'e': 0.12600000000005473}",20,13,1.2823593633330512,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1749,False,"{'a': 0.06, 'e': 0.12550000000005473}",20,13,-9.478460980010066,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1750,False,"{'a': 0.06, 'e': 0.12500000000005473}",25,10,28.983918791340653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.06, 'e': 0.12450000000005473}",20,14,10.122601982306255,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.06, 'e': 0.12400000000005473}",30,19,18.959855812380752,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.06, 'e': 0.12350000000005473}",30,20,17.373053978555284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.06, 'e': 0.12300000000005473}",30,8,21.52249524238773,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.06, 'e': 0.12250000000005473}",30,19,12.49746073463665,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.06, 'e': 0.12200000000005473}",25,14,22.2313261288314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.06, 'e': 0.12150000000005473}",25,11,11.99623391447813,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1758,False,"{'a': 0.06, 'e': 0.12100000000005473}",25,11,26.89193011022021,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.06, 'e': 0.12050000000005473}",20,11,14.735892937350863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.06, 'e': 0.12000000000005473}",20,3,25.264288122314323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.06, 'e': 0.11950000000005473}",20,13,13.717831110959898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.06, 'e': 0.11900000000005473}",20,11,5.474264886940086,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.06, 'e': 0.11850000000005473}",30,13,34.26693488539554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.06, 'e': 0.11800000000005473}",20,10,18.156738279835288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.06, 'e': 0.11750000000005473}",25,3,38.37772281856153,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.06, 'e': 0.11700000000005473}",20,8,8.30600151606336,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1767,False,"{'a': 0.06, 'e': 0.11650000000005473}",20,8,-1.6353007803635733,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1768,False,"{'a': 0.06, 'e': 0.11600000000005473}",30,10,36.15923927268963,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.06, 'e': 0.11550000000005473}",20,5,12.408215146142233,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1770,False,"{'a': 0.06, 'e': 0.11500000000005473}",25,0,2.88397257808098,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1771,False,"{'a': 0.06, 'e': 0.11450000000005472}",20,6,12.6403404003891,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1772,False,"{'a': 0.06, 'e': 0.11400000000005472}",25,11,25.71579921658145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.06, 'e': 0.11350000000005472}",20,8,-16.824195561012658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1774,False,"{'a': 0.06, 'e': 0.11300000000005472}",30,6,0.3454584194263608,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1775,False,"{'a': 0.06, 'e': 0.11250000000005472}",20,11,20.447999540249842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.06, 'e': 0.11200000000005472}",30,16,29.178070808942003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.06, 'e': 0.11150000000005472}",20,4,11.634537749774983,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1778,False,"{'a': 0.06, 'e': 0.11100000000005472}",25,13,19.638518663357722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
