trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1979,False,"{'a': 0.06, 'e': 0.011236664374387369}",20,0,29.144190310035984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1980,False,"{'a': 0.06, 'e': 0.011233827907252846}",20,0,28.697311877164438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1981,False,"{'a': 0.06, 'e': 0.01123099358705957}",20,0,29.800966311128704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.06, 'e': 0.011228161411100513}",25,0,35.932830077546235,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1983,False,"{'a': 0.06, 'e': 0.011225331376673432}",20,0,25.180488543404447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1984,False,"{'a': 0.06, 'e': 0.01122250348108084}",25,5,28.322485400578106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.06, 'e': 0.011219677721630005}",20,0,24.36461145186487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1986,False,"{'a': 0.06, 'e': 0.01121685409563295}",30,0,36.458258807058385,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1987,False,"{'a': 0.06, 'e': 0.011214032600406414}",20,0,31.9824741255706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1988,False,"{'a': 0.06, 'e': 0.011211213233271875}",20,2,28.89415142968868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.06, 'e': 0.011208395991555507}",25,0,31.54704895994352,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1990,False,"{'a': 0.06, 'e': 0.011205580872588201}",20,0,17.53377195034096,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1991,False,"{'a': 0.06, 'e': 0.011202767873705522}",20,0,26.16379391247289,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1992,False,"{'a': 0.06, 'e': 0.011199956992247725}",35,0,45.13852409661263,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1993,False,"{'a': 0.06, 'e': 0.011197148225559731}",20,0,28.379017363913714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1994,False,"{'a': 0.06, 'e': 0.011194341570991126}",20,0,15.798188694133602,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1995,False,"{'a': 0.06, 'e': 0.01119153702589613}",20,0,25.54587277790399,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1996,False,"{'a': 0.06, 'e': 0.011188734587633614}",30,3,52.05231085629418,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.06, 'e': 0.011185934253567072}",20,15,9.42119783536729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.06, 'e': 0.01118313602106461}",30,1,45.348460125815166,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.06, 'e': 0.011180339887498949}",30,4,41.74401062533422,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.06, 'e': 0.011177545850247397}",25,0,40.76816244224067,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2001,False,"{'a': 0.06, 'e': 0.011174753906691854}",25,3,9.411394528285605,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
2002,False,"{'a': 0.06, 'e': 0.011171964054218796}",20,11,14.565589359547939,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.06, 'e': 0.011169176290219258}",20,10,18.78116751871467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.06, 'e': 0.011166390612088834}",20,5,27.477929194061716,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.06, 'e': 0.011163607017227663}",20,2,31.353802467825016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.06, 'e': 0.011160825503040418}",20,3,21.910702013088272,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.06, 'e': 0.011158046066936295}",25,0,36.49349077824101,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2008,False,"{'a': 0.06, 'e': 0.011155268706329005}",20,0,31.04620103095006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2009,False,"{'a': 0.06, 'e': 0.011152493418636764}",20,0,29.430763843555397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2010,False,"{'a': 0.06, 'e': 0.01114972020128228}",20,0,27.995059590198608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2011,False,"{'a': 0.06, 'e': 0.011146949051692745}",20,4,24.337174153449503,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.06, 'e': 0.01114417996729983}",25,8,-15.968749722032765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2013,False,"{'a': 0.06, 'e': 0.01114141294553966}",25,1,33.97853482739456,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.06, 'e': 0.011138647983852824}",20,0,24.81547363256528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2015,False,"{'a': 0.06, 'e': 0.01113588507968435}",25,14,18.152246241933526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.06, 'e': 0.0111331242304837}",25,0,36.46286128281699,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2017,False,"{'a': 0.06, 'e': 0.01113036543370476}",35,9,36.9026638838782,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.06, 'e': 0.01112760868680583}",20,0,25.094323212473345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2019,False,"{'a': 0.06, 'e': 0.01112485398724962}",25,14,16.850182940801176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.06, 'e': 0.011122101332503227}",20,0,25.897800117660683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2021,False,"{'a': 0.06, 'e': 0.011119350720038137}",25,0,34.43409804530499,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2022,False,"{'a': 0.06, 'e': 0.011116602147330214}",25,0,33.32062695885534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2023,False,"{'a': 0.06, 'e': 0.011113855611859676}",30,8,34.932501550355106,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.06, 'e': 0.011111111111111112}",20,6,21.512204931698104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.06, 'e': 0.011108368642573443}",30,11,31.177796224800776,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.06, 'e': 0.01110562820373994}",20,0,23.296468507648193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2027,False,"{'a': 0.06, 'e': 0.01110288979210819}",20,14,11.4469072972608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.06, 'e': 0.011100153405180096}",25,2,36.20054746789351,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.06, 'e': 0.011097419040461883}",20,0,27.990139891990342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2030,False,"{'a': 0.06, 'e': 0.011094686695464057}",20,0,25.222013283634883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2031,False,"{'a': 0.06, 'e': 0.011091956367701423}",20,8,19.898914447719353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.06, 'e': 0.01108922805469306}",25,0,32.69324073806165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2033,False,"{'a': 0.06, 'e': 0.011086501753962322}",20,0,20.132368680091098,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2034,False,"{'a': 0.06, 'e': 0.011083777463036817}",25,0,30.948134091437154,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2035,False,"{'a': 0.06, 'e': 0.011081055179448407}",25,0,32.939084482568475,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2036,False,"{'a': 0.06, 'e': 0.011078334900733195}",20,0,26.552130579134012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2037,False,"{'a': 0.06, 'e': 0.011075616624431513}",20,0,26.738324996823277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2038,False,"{'a': 0.06, 'e': 0.011072900348087923}",20,7,22.215518591767673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.06, 'e': 0.01107018606925119}",20,0,30.812394820633905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2040,False,"{'a': 0.06, 'e': 0.011067473785474295}",20,5,21.7807580654329,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.06, 'e': 0.011064763494314402}",25,0,31.38925463841865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2042,False,"{'a': 0.06, 'e': 0.011062055193332867}",25,0,33.50830061190574,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2043,False,"{'a': 0.06, 'e': 0.01105934888009522}",20,0,26.84666882398634,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2044,False,"{'a': 0.06, 'e': 0.011056644552171162}",20,0,27.914818651059147,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2045,False,"{'a': 0.06, 'e': 0.011053942207134546}",30,0,32.55579436785367,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2046,False,"{'a': 0.06, 'e': 0.01105124184256338}",25,0,35.053735380484774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2047,False,"{'a': 0.06, 'e': 0.011048543456039804}",25,0,35.19002580585793,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2048,False,"{'a': 0.06, 'e': 0.011045847045150098}",20,0,11.783442509884061,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2049,False,"{'a': 0.06, 'e': 0.011043152607484653}",20,0,25.996179171028217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2050,False,"{'a': 0.06, 'e': 0.011040460140637984}",25,0,39.61144575796281,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2051,False,"{'a': 0.06, 'e': 0.011037769642208699}",20,11,15.608772731300704,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.06, 'e': 0.011035081109799505}",20,0,31.281287080004148,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2053,False,"{'a': 0.06, 'e': 0.011032394541017196}",20,0,30.360147366809436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2054,False,"{'a': 0.06, 'e': 0.01102970993347264}",20,0,24.219161986077584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2055,False,"{'a': 0.06, 'e': 0.011027027284780772}",20,0,22.37173864863981,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2056,False,"{'a': 0.06, 'e': 0.011024346592560588}",25,0,30.3907494468787,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2057,False,"{'a': 0.06, 'e': 0.011021667854435138}",35,13,35.14058940101211,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.06, 'e': 0.0110189910680315}",25,0,30.634757265552953,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2059,False,"{'a': 0.06, 'e': 0.011016316230980793}",25,0,38.659096918959975,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2060,False,"{'a': 0.06, 'e': 0.011013643340918164}",20,0,30.002816950466435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2061,False,"{'a': 0.06, 'e': 0.011010972395482764}",25,15,3.260856088612131,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2062,False,"{'a': 0.06, 'e': 0.011008303392317755}",25,5,32.18145160139865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.06, 'e': 0.011005636329070298}",25,15,19.60860790163221,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.06, 'e': 0.011002971203391538}",25,0,32.54185405549643,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2065,False,"{'a': 0.06, 'e': 0.011000308012936603}",20,0,28.897320590348247,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2066,False,"{'a': 0.06, 'e': 0.010997646755364592}",25,0,37.3088437201525,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2067,False,"{'a': 0.06, 'e': 0.010994987428338562}",20,0,20.56240748173983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2068,False,"{'a': 0.06, 'e': 0.010992330029525528}",30,9,27.167379276348925,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.06, 'e': 0.01098967455659645}",20,0,25.77017180965615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2070,False,"{'a': 0.06, 'e': 0.010987021007226223}",20,0,20.77797837287944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2071,False,"{'a': 0.06, 'e': 0.01098436937909367}",25,8,24.748384970233296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.06, 'e': 0.010981719669881535}",25,0,34.87396728779676,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2073,False,"{'a': 0.06, 'e': 0.01097907187727647}",25,3,31.379165775909083,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.06, 'e': 0.010976425998969034}",25,10,25.325069739329663,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.06, 'e': 0.010973782032653678}",30,20,16.73450046614572,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.06, 'e': 0.010971139976028735}",25,15,18.151269099470905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.06, 'e': 0.01096849982679642}",25,11,25.3932230062385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.06, 'e': 0.010965861582662818}",25,0,29.925138239011346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2079,False,"{'a': 0.06, 'e': 0.010963225241337866}",25,0,38.78207782476835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2080,False,"{'a': 0.06, 'e': 0.010960590800535361}",25,0,31.30270647964814,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2081,False,"{'a': 0.06, 'e': 0.010957958257972944}",20,0,28.45088679848846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2082,False,"{'a': 0.06, 'e': 0.010955327611372086}",20,0,21.683011847235903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2083,False,"{'a': 0.06, 'e': 0.010952698858458088}",20,10,16.426178909403124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.06, 'e': 0.01095007199696007}",30,18,19.729010346631714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.06, 'e': 0.010947447024610965}",30,0,38.02708137037736,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2086,False,"{'a': 0.06, 'e': 0.010944823939147504}",25,0,29.034267018584277,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2087,False,"{'a': 0.06, 'e': 0.010942202738310213}",25,0,34.37509681389232,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2088,False,"{'a': 0.06, 'e': 0.010939583419843408}",30,0,40.74061136663332,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2089,False,"{'a': 0.06, 'e': 0.010936965981495178}",20,11,12.61761097430106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.06, 'e': 0.010934350421017385}",20,7,22.12594798271774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.06, 'e': 0.010931736736165652}",30,0,35.57615947149807,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2092,False,"{'a': 0.06, 'e': 0.010929124924699355}",25,8,27.80149299761474,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.06, 'e': 0.010926514984381614}",20,0,31.892801395061326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2094,False,"{'a': 0.06, 'e': 0.010923906912979292}",30,0,36.490930427127616,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2095,False,"{'a': 0.06, 'e': 0.010921300708262974}",25,0,33.288340149214484,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2096,False,"{'a': 0.06, 'e': 0.010918696368006972}",20,0,30.20818339343758,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2097,False,"{'a': 0.06, 'e': 0.010916093889989311}",20,12,11.972965365687644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.06, 'e': 0.010913493271991717}",30,0,28.924567019267293,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2099,False,"{'a': 0.06, 'e': 0.01091089451179962}",20,6,22.51222395559252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.06, 'e': 0.010908297607202133}",20,0,31.83783807165064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2101,False,"{'a': 0.06, 'e': 0.010905702555992054}",20,0,15.091634831280166,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2102,False,"{'a': 0.06, 'e': 0.01090310935596586}",25,0,40.650161536156276,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2103,False,"{'a': 0.06, 'e': 0.010900518004923684}",20,0,24.776199048361644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2104,False,"{'a': 0.06, 'e': 0.010897928500669323}",20,0,26.422425237944047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2105,False,"{'a': 0.06, 'e': 0.010895340841010225}",20,0,30.67557850500351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2106,False,"{'a': 0.06, 'e': 0.010892755023757477}",25,6,28.094996747515555,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.06, 'e': 0.010890171046725803}",25,0,35.049823421502815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2108,False,"{'a': 0.06, 'e': 0.010887588907733555}",20,0,26.658887242626605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2109,False,"{'a': 0.06, 'e': 0.010885008604602703}",35,1,45.3295291642888,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.06, 'e': 0.010882430135158827}",25,3,24.08021652818775,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2111,False,"{'a': 0.06, 'e': 0.010879853497231116}",20,10,16.792852421763058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.06, 'e': 0.010877278688652346}",20,0,20.795867587695486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2113,False,"{'a': 0.06, 'e': 0.010874705707258892}",20,0,32.32757291538126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2114,False,"{'a': 0.06, 'e': 0.010872134550890703}",30,0,43.21476002216466,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2115,False,"{'a': 0.06, 'e': 0.010869565217391304}",25,0,34.459978197980625,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2116,False,"{'a': 0.06, 'e': 0.010866997704607785}",30,4,42.7962191470006,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.06, 'e': 0.010864432010390794}",20,0,26.690852078662118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.06, 'e': 0.01086186813259453}",25,0,35.4300801460483,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2119,False,"{'a': 0.06, 'e': 0.010859306069076735}",25,0,17.797288492963023,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2120,False,"{'a': 0.06, 'e': 0.010856745817698684}",20,0,23.327510832236236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2121,False,"{'a': 0.06, 'e': 0.010854187376325186}",25,0,34.340156953220045,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2122,False,"{'a': 0.06, 'e': 0.010851630742824563}",20,0,21.88356040557104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2123,False,"{'a': 0.06, 'e': 0.010849075915068654}",25,0,35.08114377446478,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2124,False,"{'a': 0.06, 'e': 0.010846522890932807}",25,0,23.839234689607245,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2125,False,"{'a': 0.06, 'e': 0.010843971668295864}",20,8,19.99563439805797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.06, 'e': 0.010841422245040155}",25,0,20.80335211887244,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2127,False,"{'a': 0.06, 'e': 0.0108388746190515}",25,0,30.1992338568307,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2128,False,"{'a': 0.06, 'e': 0.01083632878821919}",35,0,43.72177115026875,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2129,False,"{'a': 0.06, 'e': 0.010833784750435987}",20,0,29.14225560739384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2130,False,"{'a': 0.06, 'e': 0.010831242503598114}",20,0,30.68172624015234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2131,False,"{'a': 0.06, 'e': 0.01082870204560525}",20,9,17.389620389187286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.06, 'e': 0.010826163374360516}",30,4,42.759380175003066,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.06, 'e': 0.010823626487770476}",20,6,22.327944232027114,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.06, 'e': 0.010821091383745126}",25,0,33.07788054424587,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2135,False,"{'a': 0.06, 'e': 0.010818558060197886}",25,11,23.440697788819723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.06, 'e': 0.010816026515045596}",20,13,14.006466855102119,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.06, 'e': 0.010813496746208505}",25,0,30.45731828824408,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2138,False,"{'a': 0.06, 'e': 0.010810968751610264}",20,4,-15.256889029118517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2139,False,"{'a': 0.06, 'e': 0.010808442529177923}",25,0,26.40657657101311,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2140,False,"{'a': 0.06, 'e': 0.01080591807684192}",30,0,32.15041164934308,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2141,False,"{'a': 0.06, 'e': 0.010803395392536073}",20,0,31.973260056686726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2142,False,"{'a': 0.06, 'e': 0.01080087447419758}",25,13,19.55123819014314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.06, 'e': 0.010798355319767002}",30,0,34.43682582912502,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2144,False,"{'a': 0.06, 'e': 0.010795837927188261}",20,0,26.77357898903351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2145,False,"{'a': 0.06, 'e': 0.010793322294408639}",25,0,35.89150549614483,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2146,False,"{'a': 0.06, 'e': 0.010790808419378755}",20,0,23.84343732128002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2147,False,"{'a': 0.06, 'e': 0.010788296300052578}",25,5,34.87323970854588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.06, 'e': 0.010785785934387398}",25,0,39.63114741590202,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2149,False,"{'a': 0.06, 'e': 0.01078327732034384}",35,3,37.06605204142923,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
2150,False,"{'a': 0.06, 'e': 0.010780770455885848}",25,0,30.522417163760373,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2151,False,"{'a': 0.06, 'e': 0.010778265338980672}",20,2,25.58531627226503,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.06, 'e': 0.010775761967598866}",25,0,32.75475102767438,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2153,False,"{'a': 0.06, 'e': 0.010773260339714291}",20,6,19.226702138240974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.06, 'e': 0.010770760453304095}",20,0,31.82845716389524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2155,False,"{'a': 0.06, 'e': 0.0107682623063487}",30,0,43.323972189799164,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2156,False,"{'a': 0.06, 'e': 0.010765765896831822}",20,13,9.354019190578608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.06, 'e': 0.010763271222740439}",30,3,44.490337200448536,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.06, 'e': 0.010760778282064792}",20,0,29.959532505542086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2159,False,"{'a': 0.06, 'e': 0.01075828707279838}",20,0,23.978904096151954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2160,False,"{'a': 0.06, 'e': 0.010755797592937955}",25,0,31.606428457481645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2161,False,"{'a': 0.06, 'e': 0.010753309840483507}",25,17,13.022506923933307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
